URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX
13515.2,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,38.0,19.0,0.3333333333333333,0.08189655172413793,23.06896551724138,76.60687593423019,39.87033658058863,21.660714285714285,691.0,696.0,1.731244847485573,7.0,5.602638087386644,23.06896551724138,76.60687593423019,39.87033658058863
13977.0,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,30.0,24.0,0.1111111111111111,0.07387140902872777,17.925925925925927,68.31955922865014,34.498194061830425,16.89189189189189,698.0,731.0,1.624,6.0,5.256,17.925925925925927,68.31955922865014,34.498194061830425
14438.8,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,66.0,24.0,0.4666666666666667,0.10989010989010989,30.147540983606557,78.24904839586732,43.358635751789556,21.89610389610389,792.0,819.0,1.5658362989323844,16.0,4.976275207591933,30.147540983606557,78.24904839586732,43.358635751789556
14900.6,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,62.0,22.0,0.47619047619047616,0.0967741935483871,22.271604938271604,71.50776053215078,37.51174618816896,19.17073170731708,831.0,868.0,1.6603053435114503,9.0,5.324427480916031,22.271604938271604,71.50776053215078,37.51174618816896
15362.4,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,29.0,-0.0,1.0,0.09090909090909091,27.727272727272727,72.95081967213115,40.27123695976155,23.565217391304348,310.0,319.0,1.7527675276752768,0.0,5.717712177121771,27.727272727272727,72.95081967213115,40.27123695976155
15824.2,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,82.0,39.0,0.35537190082644626,0.13137893593919653,214.77777777777777,83.60062079668909,119.35135942978675,204.44444444444449,890.0,921.0,1.5309782608695652,14.0,4.875,214.77777777777777,83.60062079668909,119.35135942978675
16286.0,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,23.0,-0.0,1.0,0.05227272727272727,19.434782608695652,73.15436241610739,37.03565800992122,17.130434782608695,439.0,440.0,1.6598984771573604,0.0,5.351522842639594,19.434782608695652,73.15436241610739,37.03565800992122
16747.8,https://insights.blackcoffer.com/evolution-of-advertising-industry/,17.0,6.0,0.4782608695652174,0.053613053613053616,20.853658536585368,71.81286549707603,37.066609613464564,17.714285714285715,426.0,429.0,1.788978494623656,0.0,5.69489247311828,20.853658536585368,71.81286549707603,37.066609613464564
17209.6,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,3.0,3.0,0.0,0.046875,34.857142857142854,73.36065573770492,43.28711943793911,26.5,128.0,128.0,1.8443396226415087,2.0,5.933962264150943,34.857142857142854,73.36065573770492,43.28711943793911
17671.4,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,,,,,,,,,,,,,,,,
18133.2,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,27.0,67.0,-0.425531914893617,0.12368421052631579,28.017857142857142,72.78521351179094,40.32122826185923,23.88135593220339,760.0,760.0,1.6146202980837474,2.0,5.286018452803407,28.017857142857142,72.78521351179094,40.32122826185923
18595.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,20.0,15.0,0.14285714285714285,0.0857843137254902,29.137931034482758,73.49112426035504,41.051622117935125,22.90909090909091,396.0,408.0,1.6097883597883598,3.0,5.226190476190476,29.137931034482758,73.49112426035504,41.051622117935125
19056.8,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,60.0,38.0,0.22448979591836735,0.10082304526748971,19.763636363636362,78.38086476540938,39.2578004516183,20.97826086956522,946.0,972.0,1.5751295336787563,9.0,5.019689119170985,19.763636363636362,78.38086476540938,39.2578004516183
19518.6,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,44.0,3.0,0.8723404255319149,0.12082262210796915,17.84090909090909,73.50318471337579,36.537637521713954,15.333333333333334,386.0,389.0,1.6681159420289855,4.0,5.395652173913043,17.84090909090909,73.50318471337579,36.537637521713954
19980.4,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,6.0,1.0,0.7142857142857143,0.02880658436213992,26.941176470588236,73.58078602620087,40.20878499871564,22.666666666666668,243.0,243.0,1.5833333333333333,0.0,5.355392156862745,26.941176470588236,73.58078602620087,40.20878499871564
20442.2,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,22.0,8.0,0.4666666666666667,0.06451612903225806,27.285714285714285,73.82198952879581,40.44308152580405,23.47222222222222,463.0,465.0,1.5715976331360946,4.0,5.067455621301775,27.285714285714285,73.82198952879581,40.44308152580405
20904.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,16.0,8.0,0.3333333333333333,0.08135593220338982,29.15,69.9828473413379,39.653138936535164,23.09090909090909,282.0,295.0,1.7322834645669292,1.0,5.586614173228346,29.15,69.9828473413379,39.653138936535164
21365.8,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,18.0,8.0,0.38461538461538464,0.12093023255813953,17.071428571428573,74.68619246861925,36.70304841601913,14.482758620689657,215.0,215.0,1.619047619047619,0.0,5.480952380952381,17.071428571428573,74.68619246861925,36.70304841601913
21827.6,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,8.0,-0.0,1.0,0.06666666666666667,20.09090909090909,78.73303167420815,39.5295763060469,17.818181818181817,120.0,120.0,1.913265306122449,1.0,5.908163265306122,20.09090909090909,78.73303167420815,39.5295763060469
22289.4,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,26.0,33.0,-0.11864406779661017,0.14047619047619048,17.696428571428573,77.69929364278507,38.15828888568546,15.035714285714286,415.0,420.0,1.5296912114014252,10.0,5.014251781472684,17.696428571428573,77.69929364278507,38.15828888568546
22751.2,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,12.0,2.0,0.7142857142857143,0.1111111111111111,24.7,73.27935222672065,39.191740890688266,19.90909090909091,125.0,126.0,1.6210045662100456,1.0,5.292237442922374,24.7,73.27935222672065,39.191740890688266
23213.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,35.0,11.0,0.5217391304347826,0.11138014527845036,25.15625,68.07453416149069,37.29231366459628,17.414634146341463,411.0,413.0,1.7717086834733893,0.0,5.819327731092437,25.15625,68.07453416149069,37.29231366459628
23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,4.0,6.0,-0.2,0.10101010101010101,42.2,76.77725118483413,47.59090047393366,20.88888888888889,98.0,99.0,1.6329787234042554,3.0,5.367021276595745,42.2,76.77725118483413,47.59090047393366
24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,12.0,25.0,-0.35135135135135137,0.18316831683168316,20.727272727272727,81.14035087719299,40.74704944178629,19.80952380952381,200.0,202.0,1.59375,5.0,4.963942307692308,20.727272727272727,81.14035087719299,40.74704944178629
24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,29.0,48.0,-0.24675324675324675,0.07833163784333673,27.22972972972973,75.3349875930521,41.02588692911274,23.36,974.0,983.0,1.7203196347031964,14.0,5.545662100456621,27.22972972972973,75.3349875930521,41.02588692911274
25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,45.0,22.0,0.34328358208955223,0.07528089887640449,28.202898550724637,80.06166495375129,43.30582540179037,24.77777777777778,887.0,890.0,1.4966367713004485,17.0,4.878923766816143,28.202898550724637,80.06166495375129,43.30582540179037
25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,37.0,25.0,0.1935483870967742,0.07838179519595449,20.890243902439025,73.73029772329247,37.8482166502926,21.242857142857144,779.0,791.0,1.521183591123067,14.0,5.065904505716207,20.890243902439025,73.73029772329247,37.8482166502926
25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,27.0,7.0,0.5882352941176471,0.08695652173913043,16.387096774193548,76.18110236220473,37.027279654559315,13.205882352941176,391.0,391.0,1.4732739420935412,0.0,4.771714922048997,16.387096774193548,76.18110236220473,37.027279654559315
26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,43.0,8.0,0.6862745098039216,0.07544378698224852,25.476923076923075,77.59661835748793,41.229416573764404,24.45762711864407,673.0,676.0,1.480942480942481,4.0,4.762993762993763,25.476923076923075,77.59661835748793,41.229416573764404
26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,32.0,6.0,0.6842105263157895,0.14901960784313725,35.625,82.28070175438596,47.16228070175438,28.0,253.0,255.0,1.5952380952380951,8.0,5.001984126984127,35.625,82.28070175438596,47.16228070175438
27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,44.0,15.0,0.4915254237288136,0.06476399560922064,26.257142857142856,74.37431991294886,40.25258510803669,23.536231884057973,867.0,911.0,1.6416256157635467,6.0,5.325123152709359,26.257142857142856,74.37431991294886,40.25258510803669
27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,26.0,68.0,-0.44680851063829785,0.1854043392504931,15.558441558441558,77.29549248747914,37.14157361836828,14.380281690140846,505.0,507.0,1.5259549461312438,4.0,5.025465230166503,15.558441558441558,77.29549248747914,37.14157361836828
28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,57.0,22.0,0.4430379746835443,0.13504273504273503,17.194805194805195,75.60422960725074,37.11961392082238,15.66216216216216,579.0,585.0,1.4477998274374462,5.0,4.751509922346851,17.194805194805195,75.60422960725074,37.11961392082238
28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,20.0,26.0,-0.13043478260869565,0.077834179357022,26.636363636363637,71.24573378839591,39.152838969903826,21.979166666666668,587.0,591.0,1.4966824644549763,0.0,5.006635071090048,26.636363636363637,71.24573378839591,39.152838969903826
29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,25.0,22.0,0.06382978723404255,0.07532051282051282,21.098360655737704,72.33877233877234,37.37485319780402,16.144927536231883,623.0,624.0,1.736983842010772,6.0,5.479353680430879,21.098360655737704,72.33877233877234,37.37485319780402
29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,25.0,72.0,-0.4845360824742268,0.18653846153846154,16.73972602739726,76.84124386252046,37.432387955967094,15.611940298507465,517.0,520.0,1.531548757170172,5.0,5.044933078393881,16.73972602739726,76.84124386252046,37.432387955967094
30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,23.0,8.0,0.4838709677419355,0.08333333333333333,26.6,77.19298245614034,41.517192982456145,20.257142857142856,372.0,372.0,1.5754583921015517,5.0,5.084626234132581,26.6,77.19298245614034,41.517192982456145
30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,11.0,6.0,0.29411764705882354,0.09392265193370165,33.90909090909091,75.06702412868633,43.5904460151109,27.666666666666668,181.0,181.0,1.6626506024096386,0.0,5.328313253012048,33.90909090909091,75.06702412868633,43.5904460151109
31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,27.0,18.0,0.2,0.10135135135135136,34.64,73.67205542725173,43.324822170900696,31.0,444.0,444.0,1.6683870967741936,0.0,5.495483870967742,34.64,73.67205542725173,43.324822170900696
31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,24.0,32.0,-0.14285714285714285,0.0827178729689808,24.964912280701753,70.69571328179902,38.26425022500031,21.11864406779661,672.0,677.0,1.57223113964687,5.0,5.295345104333868,24.964912280701753,70.69571328179902,38.26425022500031
31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,23.0,11.0,0.35294117647058826,0.01751674394641937,20.594871794871796,56.10059760956175,30.678187761773422,14.040160642570282,1932.0,1941.0,1.4196224256292906,0.0,5.035469107551488,20.594871794871796,56.10059760956175,30.678187761773422
32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,39.0,46.0,-0.08235294117647059,0.09249183895538629,23.602409638554217,73.20061255742726,38.721208878392595,21.09523809523809,911.0,919.0,1.577313769751693,5.0,5.135440180586907,23.602409638554217,73.20061255742726,38.721208878392595
32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,31.0,61.0,-0.32608695652173914,0.10244988864142539,28.3,71.20141342756183,39.80056537102473,23.92063492063492,895.0,898.0,1.7285998672859986,0.0,5.658261446582615,28.3,71.20141342756183,39.80056537102473
33372.6,https://insights.blackcoffer.com/human-rights-outlook/,6.0,1.0,0.7142857142857143,0.07216494845360824,30.142857142857142,76.77725118483413,42.76804333107651,23.0,95.0,97.0,1.6195652173913044,2.0,5.331521739130435,30.142857142857142,76.77725118483413,42.76804333107651
33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,31.0,4.0,0.7714285714285715,0.07322175732217573,26.641025641025642,72.28103946102021,39.568826040818344,23.0,477.0,478.0,1.5251716247139588,0.0,5.232265446224257,26.641025641025642,72.28103946102021,39.568826040818344
34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,38.0,33.0,0.07042253521126761,0.07717391304347826,17.183333333333334,77.20659553831231,37.75597154865826,15.579831932773107,919.0,920.0,1.5528586839266452,4.0,5.061488673139158,17.183333333333334,77.20659553831231,37.75597154865826
34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,47.0,14.0,0.5409836065573771,0.06566200215285253,21.505494505494507,74.2973939703628,38.32115539034293,19.58620689655172,926.0,929.0,1.5657276995305165,5.0,5.179577464788732,21.505494505494507,74.2973939703628,38.32115539034293
35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,31.0,30.0,0.01639344262295082,0.09902597402597403,26.148936170212767,73.79983726606997,39.9795093745131,22.77083333333333,611.0,616.0,1.5709057639524244,2.0,5.215919487648673,26.148936170212767,73.79983726606997,39.9795093745131
35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,18.0,41.0,-0.3898305084745763,0.06243386243386243,31.852459016393443,70.50952135872363,40.94479215004683,23.386666666666667,933.0,945.0,1.6966932725199544,1.0,5.40763968072976,31.852459016393443,70.50952135872363,40.94479215004683
36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,19.0,42.0,-0.3770491803278688,0.11359404096834265,23.3125,73.10098302055407,38.56539320822163,19.82,536.0,537.0,1.6215943491422806,3.0,5.261352169525732,23.3125,73.10098302055407,38.56539320822163
36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,38.0,44.0,-0.07317073170731707,0.12654320987654322,18.72972972972973,78.06637806637806,38.71844311844312,17.027397260273972,644.0,648.0,1.5341914722445695,27.0,5.003218020917136,18.72972972972973,78.06637806637806,38.71844311844312
37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,24.0,26.0,-0.04,0.08196721311475409,31.94736842105263,81.4662273476112,45.36543830746553,29.81578947368421,602.0,610.0,1.6284201235657547,11.0,5.132391879964696,31.94736842105263,81.4662273476112,45.36543830746553
37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,20.0,33.0,-0.24528301886792453,0.07464788732394366,25.035714285714285,65.9058487874465,36.37662522926431,19.26984126984127,707.0,710.0,1.6556836902800658,2.0,5.49176276771005,25.035714285714285,65.9058487874465,36.37662522926431
37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,7.0,3.0,0.4,0.0847457627118644,25.7,76.65369649805449,40.941478599221796,22.6,115.0,118.0,1.5575221238938053,2.0,5.154867256637168,25.7,76.65369649805449,40.941478599221796
38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,31.0,44.0,-0.17333333333333334,0.12214983713355049,21.216666666666665,76.90494893951296,39.24864624247186,19.220338983050848,610.0,614.0,1.5379188712522045,11.0,5.008818342151676,21.216666666666665,76.90494893951296,39.24864624247186
38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,10.0,25.0,-0.42857142857142855,0.09615384615384616,21.857142857142858,65.09803921568627,34.78207282913166,18.88571428571429,362.0,364.0,1.5900151285930408,3.0,5.32375189107413,21.857142857142858,65.09803921568627,34.78207282913166
39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,31.0,55.0,-0.27906976744186046,0.13333333333333333,25.14,76.29276054097056,40.57310421638823,21.77358490566038,642.0,645.0,1.696707105719237,2.0,5.437608318890814,25.14,76.29276054097056,40.57310421638823
39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,25.0,34.0,-0.15254237288135594,0.1102803738317757,32.78947368421053,79.45425361155698,44.89749091830701,27.775,534.0,535.0,1.523852385238524,5.0,4.906390639063907,32.78947368421053,79.45425361155698,44.89749091830701
40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,3.0,-0.0,1.0,0.024390243902439025,42.6,61.97183098591549,41.8287323943662,30.166666666666668,123.0,123.0,1.806629834254144,0.0,5.928176795580111,42.6,61.97183098591549,41.8287323943662
40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,14.0,3.0,0.6470588235294118,0.05345911949685535,23.25,67.58832565284179,36.33533026113672,18.64516129032258,317.0,318.0,1.541522491349481,3.0,5.0588235294117645,23.25,67.58832565284179,36.33533026113672
41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,31.0,52.0,-0.25301204819277107,0.16435643564356436,36.06666666666667,71.90388170055454,43.18821934688848,28.23529411764705,505.0,505.0,1.6645833333333333,1.0,5.41875,36.06666666666667,71.90388170055454,43.18821934688848
